"hospital_no","course_no","reservation_dt","timezone_id","line_name","line_id","order_no","appoint_status","appoint_number","reservation_frames","holiday","status","rgst","updt","created_id","updated_id"
"20042","21409","20200905",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200906",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200907",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200908",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200909",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200910",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200911",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200912",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200913",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200914",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200915",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200916",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200917",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200918",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200919",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200920",,,"4",,"3","0","0","1","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200921",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200922",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21409","20200923",,,"4",,"3","0","0","0","1","2020-02-21 13:47:48","2020-02-21 13:47:48",,
"20042","21419","20200901",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200902",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200903",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200904",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200905",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200906",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200907",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200908",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200909",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200910",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200911",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200912",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200913",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200914",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200915",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200916",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200917",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200918",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200919",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200920",,,"1",,"3","0","0","1","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200921",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200922",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21419","20200923",,,"1",,"3","0","0","0","1","2020-02-21 13:47:49","2020-02-21 13:47:49",,
"20042","21433","20200901",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200902",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200903",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200904",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200905",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200906",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200907",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200908",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200909",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200910",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200911",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200912",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200913",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200914",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200915",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200916",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200917",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200918",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200919",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200920",,,"1",,"3","0","0","1","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200921",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200922",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21433","20200923",,,"1",,"3","0","0","0","1","2020-02-21 13:47:51","2020-02-21 13:47:51",,
"20042","21435","20200901",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200902",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200903",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200904",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200905",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200906",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200907",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200908",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200909",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200910",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200911",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200912",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200913",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200914",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200915",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200916",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200917",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200918",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200919",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200920",,,"1",,"3","0","0","1","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200921",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200922",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21435","20200923",,,"1",,"3","0","0","0","1","2020-02-21 13:47:52","2020-02-21 13:47:52",,
"20042","21456","20200901","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200902","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200903",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200904",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200905",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200906",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200907","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200908","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200909","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200910",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200911",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200912",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200913",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200914","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200915","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200916","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200917",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200918",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200919",,,"24",,"3","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200920",,,"24",,"3","0","0","1","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200921","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200922","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21456","20200923","1","213","24",,"1","0","0","0","1","2020-02-21 13:47:53","2020-02-21 13:47:53",,
"20042","21458","20200901","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200902","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200903",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200904",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200905",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200906",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200907","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200908","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200909","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200910",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200911",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200912",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200913",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200914","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200915","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200916","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200917",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200918",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200919",,,"19",,"3","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200920",,,"19",,"3","0","0","1","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200921","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200922","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21458","20200923","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:54","2020-02-21 13:47:54",,
"20042","21459","20200901","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200902","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200903",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200904",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200905",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200906",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200907","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200908","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200909","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200910",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200911",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200912",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200913",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200914","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200915","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200916","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200917",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200918",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200919",,,"19",,"3","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200920",,,"19",,"3","0","0","1","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200921","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200922","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21459","20200923","1","205","19",,"1","0","0","0","1","2020-02-21 13:47:55","2020-02-21 13:47:55",,
"20042","21460","20200901",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200902",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200903",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200904",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200905",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200906",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200907",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200908",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200909",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200910",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200911",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200912",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200913",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200914",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200915",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200916",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200917",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200918",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200919",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200920",,,"25",,"3","0","0","1","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200921",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200922",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21460","20200923",,,"25",,"3","0","0","0","1","2020-02-21 13:47:56","2020-02-21 13:47:56",,
"20042","21461","20200901",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200902",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200903",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200904",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200905","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200906","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200907",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200908",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200909",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200910",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200911",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200912","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200913","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200914",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200915",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200916",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200917",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200918",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200919","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200920","1","193","20",,"1","0","0","1","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200921",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200922",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21461","20200923",,,"20",,"3","0","0","0","1","2020-02-21 13:47:57","2020-02-21 13:47:57",,
"20042","21462","20200901",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200902",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200903",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200904",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200905","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200906","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200907",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200908",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200909",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200910",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200911",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200912","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200913","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200914",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200915",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200916",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200917",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200918",,,"20",,"3","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200919","1","193","20",,"1","0","0","0","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200920","1","193","20",,"1","0","0","1","1","2020-02-21 13:47:58","2020-02-21 13:47:58",,
"20042","21462","20200921",,,"20",,"3","0","0","0","1","2020-02-21 13:47:59","2020-02-21 13:47:59",,
"20042","21462","20200922",,,"20",,"3","0","0","0","1","2020-02-21 13:47:59","2020-02-21 13:47:59",,
"20042","21462","20200923",,,"20",,"3","0","0","0","1","2020-02-21 13:47:59","2020-02-21 13:47:59",,
"20139","21419","20200901","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200902","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200903","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200904","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200905","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200906",,,"8",,"3","0","0","1","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200907","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200908","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200909","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200910","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200911","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200912","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200913",,,"8",,"3","0","0","1","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200914","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200915","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200916","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200917","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200918","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200919","1","309","8",,"1","0","0","0","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200920",,,"8",,"3","0","0","1","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
"20139","21419","20200921","1","309","8",,"1","0","0","1","1","2020-02-10 18:15:23","2020-02-10 18:15:47",,
