"hospital_no","course_no","reservation_dt","timezone_id","line_name","line_id","order_no","appoint_status","appoint_number","reservation_frames","holiday","status","rgst","updt","created_id","updated_id"
"20113","21491","20180507","1","2",,,"2","0","0","0","1","2018-04-25 10:52:03","2018-04-25 10:52:03","batch","batch"
"20113","21491","20190522","1","56","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-22 16:00:21",,
"20113","21491","20190523","1","58","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-22 16:00:21",,
"20113","21491","20190524","1","228","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-22 16:00:21",,
"20113","21491","20190525","1","231","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-22 16:00:21",,
"20113","21491","20190526",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-05-22 16:00:21",,
"20113","21491","20190527","1","234","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-22 16:00:21",,
"20113","21491","20190528","1","223","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-22 16:00:21",,
"20113","21491","20190529","1","67","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-22 16:00:21",,
"20113","21491","20190530","1","70","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-30 19:23:33",,
"20113","21491","20190531","1","235","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-05-31 02:58:36",,
"20113","21491","20190601",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-01 03:05:54",,
"20113","21491","20190602",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-02 03:03:00",,
"20113","21491","20190603","1","79","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-06-03 03:05:20",,
"20113","21491","20190604","1","82","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-06-04 03:06:25",,
"20113","21491","20190605","1","85","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-06-05 03:05:07",,
"20113","21491","20190606","1","88","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-06-06 14:38:55",,
"20113","21491","20190607","1","236","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-06-07 03:01:15",,
"20113","21491","20190608",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-08 02:59:10",,
"20113","21491","20190609",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-09 03:01:12",,
"20113","21491","20190610",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-10 02:59:18",,
"20113","21491","20190611",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-11 09:16:16",,
"20113","21491","20190612",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-12 02:58:41",,
"20113","21491","20190613","1","321","3",,"2","0","0","0","1","2019-05-22 16:00:21","2019-06-13 03:01:35",,
"20113","21491","20190614",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-14 03:01:42",,
"20113","21491","20190615",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-15 03:01:50",,
"20113","21491","20190616",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-16 03:03:31",,
"20113","21491","20190617",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-17 03:00:51",,
"20113","21491","20190618",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-18 03:02:18",,
"20113","21491","20190619",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-19 16:20:14",,
"20113","21491","20190620",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-20 16:57:08",,
"20113","21491","20190621",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190622",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190623",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190624","1","400","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190625",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190626","1","402","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190627","1","463","3","1","0","0","1","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190628","1","470","3","1","0","0","1","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190629","1","455","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190630",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190701","1","405","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190702","1","471","3","1","0","0","1","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190703","1","407","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190704","1","408","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190705","1","409","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190706",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190707",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190708","1","410","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190709","1","411","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190710","1","412","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190711","1","413","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190712","1","414","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190713","1","246","3","1","0","0","1","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190714",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190715","1","352","3",,"0","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190716","1","415","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190717","1","416","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190718","1","417","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190719","1","418","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190720",,,"3",,"3","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190721",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190722","1","419","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190723","1","420","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190724","1","421","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190725","1","422","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190726","1","423","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190727","1","365","3","1","0","0","1","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190728",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190729","1","424","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190730","1","425","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190731","1","426","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190801","1","427","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190802","1","428","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190803","1","254","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190804",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190805","1","429","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190806","1","430","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190807","1","431","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190808","1","432","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190809","1","433","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190810","1","378","3","1","0","0","1","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190811",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190812","1","271","3",,"0","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190813","1","434","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190814","1","435","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190815","1","436","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190816","1","437","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190817","1","284","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190818",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190819","1","438","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190820","1","439","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190821","1","440","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190822","1","441","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190823","1","442","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190824","1","388","3","1","0","0","1","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190825",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190826","1","443","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190827","1","444","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190828","1","445","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190829","1","446","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190830","1","447","3","1","0","0","2","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190831","1","394","3","1","0","0","1","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190901",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190902","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190903","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190904","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190905","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190906","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190907","1","320","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190908",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190909","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190910","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190911","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190912","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190913","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190914","1","320","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190915",,,"3",,"3","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190916","1","319","3",,"0","0","0","1","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190917","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190918","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190919","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190920","1","319","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190921","1","320","3",,"0","0","0","0","1","2019-05-22 16:00:21","2019-06-21 03:03:13",,
"20113","21491","20190922",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20190923","1","319","3",,"1","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20190924","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20190925","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20190926","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20190927","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20190928","1","320","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20190929",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20190930","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191001","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191002","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191003","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191004","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191005","1","320","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191006",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191007","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191008","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:13",,
"20113","21491","20191009","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191010","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191011","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191012","1","320","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191013",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191014","1","319","3",,"1","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191015","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191016","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191017","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191018","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191019","1","320","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191020",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191021","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191022","1","319","3",,"1","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191023","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191024","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191025","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191026","1","320","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191027",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191028","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191029","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191030","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191031","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191101","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191102","1","320","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191103",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191104","1","319","3",,"1","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191105","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191106","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191107","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191108","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191109","1","320","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191110",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191111","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191112","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191113","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191114","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191115","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191116","1","320","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191117",,,"3",,"3","0","0","1","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191118","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191119","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191120","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191121","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191122","1","319","3",,"1","0","0","0","1","2019-05-22 16:00:22","2019-06-21 03:03:14",,
"20113","21491","20191123","1","320","3",,"1","0","0","1","1","2019-05-30 19:23:34","2019-06-21 03:03:14",,
"20113","21491","20191124",,,"3",,"3","0","0","1","1","2019-05-30 19:23:34","2019-06-21 03:03:14",,
"20113","21491","20191125","1","319","3",,"1","0","0","0","1","2019-05-30 19:23:35","2019-06-21 03:03:14",,
"20113","21491","20191126","1","319","3",,"1","0","0","0","1","2019-05-30 19:23:35","2019-06-21 03:03:14",,
"20113","21491","20191127","1","319","3",,"1","0","0","0","1","2019-05-30 19:23:35","2019-06-21 03:03:14",,
"20113","21491","20191128","1","319","3",,"1","0","0","0","1","2019-05-30 19:23:35","2019-06-21 03:03:14",,
"20113","21491","20191129","1","319","3",,"1","0","0","0","1","2019-05-30 19:23:35","2019-06-21 03:03:14",,
"20113","21491","20191130","1","320","3",,"1","0","0","0","1","2019-05-30 19:23:35","2019-06-21 03:03:14",,
"20113","21491","20191201",,,"3",,"3","0","0","1","1","2019-05-31 02:58:37","2019-06-21 03:03:14",,
"20113","21491","20191202","1","319","3",,"1","0","0","0","1","2019-06-01 03:05:55","2019-06-21 03:03:14",,
"20113","21491","20191203","1","319","3",,"1","0","0","0","1","2019-06-02 03:03:01","2019-06-21 03:03:14",,
"20113","21491","20191204","1","319","3",,"1","0","0","0","1","2019-06-03 03:05:21","2019-06-21 03:03:14",,
"20113","21491","20191205","1","319","3",,"1","0","0","0","1","2019-06-04 03:06:26","2019-06-21 03:03:14",,
"20113","21491","20191206","1","319","3",,"1","0","0","0","1","2019-06-05 03:05:08","2019-06-21 03:03:14",,
"20113","21491","20191207","1","320","3",,"1","0","0","0","1","2019-06-06 03:02:46","2019-06-21 03:03:14",,
"20113","21491","20191208",,,"3",,"3","0","0","1","1","2019-06-07 03:01:16","2019-06-21 03:03:14",,
"20113","21491","20191209","1","319","3",,"1","0","0","0","1","2019-06-08 02:59:11","2019-06-21 03:03:14",,
"20113","21491","20191210","1","319","3",,"1","0","0","0","1","2019-06-09 03:01:13","2019-06-21 03:03:14",,
"20113","21491","20191211","1","319","3",,"1","0","0","0","1","2019-06-10 02:59:19","2019-06-21 03:03:14",,
"20113","21491","20191212","1","319","3",,"1","0","0","0","1","2019-06-11 03:00:14","2019-06-21 03:03:14",,
"20113","21491","20191213","1","319","3",,"1","0","0","0","1","2019-06-12 02:58:43","2019-06-21 03:03:14",,
"20113","21491","20191214","1","320","3",,"1","0","0","0","1","2019-06-13 03:01:36","2019-06-21 03:03:14",,
"20113","21491","20191215",,,"3",,"3","0","0","1","1","2019-06-14 03:01:44","2019-06-21 03:03:14",,
"20113","21491","20191216","1","319","3",,"1","0","0","0","1","2019-06-15 03:01:52","2019-06-21 03:03:14",,
"20113","21491","20191217","1","319","3",,"1","0","0","0","1","2019-06-16 03:03:33","2019-06-21 03:03:14",,
"20113","21491","20191218","1","319","3",,"1","0","0","0","1","2019-06-17 03:00:52","2019-06-21 03:03:14",,
"20113","21491","20191219","1","319","3",,"1","0","0","0","1","2019-06-18 03:02:20","2019-06-21 03:03:14",,
"20113","21491","20191220","1","319","3",,"1","0","0","0","1","2019-06-19 03:03:15","2019-06-21 03:03:14",,
"20113","21491","20191221","1","320","3",,"1","0","0","0","1","2019-06-20 11:15:40","2019-06-21 03:03:14",,
"20113","21491","20191222",,,"3",,"3","0","0","1","1","2019-06-21 03:03:14","2019-06-21 03:03:14",,
"20113","21492","20180425","1","1",,,"2","0","0","0","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180426","1","2",,,"2","0","0","0","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180427","1","2",,,"2","0","0","0","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180428","1","2",,,"2","0","0","0","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180429",,,,,"3","0","0","1","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180430","1","1",,,"2","0","0","1","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180501","1","1",,,"2","0","0","0","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180502","1","1",,,"2","0","0","0","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180503","1","1",,,"2","0","0","1","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180504","1","1",,,"2","0","0","1","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180505","1","2",,,"2","0","0","1","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180506",,,,,"3","0","0","1","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20180507","1","1",,,"2","0","0","0","1","2018-04-25 10:52:06","2018-04-25 10:52:06","batch","batch"
"20113","21492","20190522",,,"13",,"3","0","0","0","1","2019-05-22 15:35:38","2019-05-22 15:35:38",,
"20113","21492","20190523",,,"13",,"3","0","0","0","1","2019-05-22 15:35:38","2019-05-22 15:35:38",,
"20113","21492","20190524","1","279","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-05-22 15:35:38",,
"20113","21492","20190525","1","282","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-05-22 15:35:38",,
"20113","21492","20190526",,,"13",,"3","0","0","1","1","2019-05-22 15:35:38","2019-05-22 15:35:38",,
"20113","21492","20190527","1","135","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-05-22 15:35:38",,
"20113","21492","20190528","1","285","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-05-22 15:35:38",,
"20113","21492","20190529","1","288","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-05-22 15:35:38",,
"20113","21492","20190530","1","138","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-05-30 19:27:24",,
"20113","21492","20190531","1","289","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-05-31 02:58:39",,
"20113","21492","20190601",,,"13",,"3","0","0","0","1","2019-05-22 15:35:38","2019-06-01 03:05:58",,
"20113","21492","20190602",,,"13",,"3","0","0","1","1","2019-05-22 15:35:38","2019-06-02 03:03:04",,
"20113","21492","20190603","1","144","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-06-03 03:05:24",,
"20113","21492","20190604","1","290","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-06-04 03:06:29",,
"20113","21492","20190605","1","148","13",,"2","0","0","0","1","2019-05-22 15:35:38","2019-06-05 03:05:11",,
